time,flux
2200.5556,0.999366406
2200.576032,0.999610499
2200.596463,0.999685935
2200.616895,0.999441652
2200.637327,0.999428612
2200.657758,0.999427987
2200.698621,0.999501834
2200.719053,0.999505109
2200.739484,0.999487029
2200.780347,0.999498789
2200.800779,0.999537527
2200.821211,0.999474604
2200.841642,0.999607977
2200.862074,0.9993584
2200.882505,0.999640223
2200.902937,0.999502367
2200.9438,0.99945731
2200.964232,0.999702072
2200.984663,0.999571702
2201.005095,0.99953689
2201.025526,0.999402417
2201.045958,0.999651719
2201.066389,0.999744771
2201.086821,0.999724599
2201.107252,0.999536927
2201.127684,0.999494643
2201.148116,0.9993521
2201.188979,0.999583847
2201.20941,0.999369012
2201.229842,0.999237097
2201.250273,0.999273036
2201.270705,0.999185697
2201.291136,0.999511868
2201.311568,0.999477176
2201.332,0.999411599
2201.352431,0.99956867
2201.372863,0.999296783
2201.393294,0.999406105
2201.454589,0.999268338
2201.475021,0.999603866
2201.515884,0.999521672
2201.536315,0.999453864
2201.577178,0.999422115
2201.59761,0.999465356
2201.618041,0.999564518
2201.658905,0.999343938
2201.679336,0.999441562
2201.699768,0.999530998
2201.720199,0.999397962
2201.740631,0.999310161
2201.761062,0.999495853
2201.781494,0.999494495
2201.801926,0.9994131
2201.822357,0.999376012
2201.842789,0.999451035
2201.86322,0.99949585
2201.883652,0.999438009
2201.924515,0.999562855
2201.944946,0.999240376
2201.965378,0.999388259
2201.98581,0.999660508
2202.026673,0.999290703
2202.047104,0.999360749
2202.067536,0.999429269
2202.087967,0.999429714
2202.108399,0.999710044
2202.169694,0.999350001
2202.190125,0.999178374
2202.210557,0.999498672
2202.230988,0.999445525
2202.271851,0.999519941
2202.292283,0.999589719
2202.312715,0.999465076
2202.333146,0.999607629
2202.353578,1.000802027
2202.414872,0.999563777
2202.435304,0.999293573
2202.455736,0.99930974
2202.476167,0.999775414
2202.496599,0.999717826
2202.51703,0.999365886
2202.537462,0.999521234
2202.557893,0.999439595
2202.578325,0.999402975
2202.598757,1.000209438
2202.660051,0.999432249
2202.680483,0.999429253
2202.700914,0.999450747
2202.721346,0.999599152
2202.741778,0.999359173
2202.762209,0.999597149
2202.782641,0.999553002
2202.803072,0.999403477
2202.823504,0.999272949
2202.843935,0.999232827
2202.864367,1.000526561
2202.925662,0.999418676
2202.946093,0.999575847
2202.966525,0.99946384
2202.986956,0.999585075
2203.007388,0.999504979
2203.02782,0.99962623
2203.048251,1.000004239
2203.068683,0.999696489
2203.089114,0.999591027
2203.109546,0.999773662
2203.150409,0.999336343
2203.170841,0.999518735
2203.191272,0.999394534
2203.211704,0.999655469
2203.232135,0.999580421
2203.252567,0.999490545
2203.272998,0.99935355
2203.29343,0.999294681
2203.313862,0.999766985
2203.334293,0.999694216
2203.354725,0.99939228
2203.395588,0.999521229
2203.41602,0.999474482
2203.436451,0.999537945
2203.456883,0.999393417
2203.477314,0.999164353
2203.497746,0.999463079
2203.518177,0.999566893
2203.538609,0.99954097
2203.55904,0.999427868
2203.579472,0.999525997
2203.599904,0.999261359
2203.640767,0.999141212
2203.661198,0.9994416
2203.68163,0.999308546
2203.702062,0.999438508
2203.722493,0.999207757
2203.742925,0.999450329
2203.763356,0.999577106
2203.783788,0.9994905
2203.80422,0.999491191
2203.824651,0.999606072
2203.845083,0.999345967
2203.885946,0.999625299
2203.906377,0.999425046
2203.926809,0.999225769
2203.94724,0.999533776
2203.967672,0.999285265
2203.988104,0.991091288
2204.008535,0.988140734
2204.028967,0.987014753
2204.049398,0.986726813
2204.06983,0.987225347
2204.090262,0.989058691
2204.131125,0.999365265
2204.151556,0.999345955
2204.171988,0.999285924
2204.19242,0.999300513
2204.212851,0.999182705
2204.233283,0.999239546
2204.253714,0.999573121
2204.274146,0.999345782
2204.294577,0.999494501
2204.315009,0.999594576
2204.376304,0.999233074
2204.396735,0.999087206
2204.417167,0.999191986
2204.437599,0.999261573
2204.45803,0.999480978
2204.478462,0.999351065
2204.498893,0.999298778
2204.519325,0.999615208
2204.539756,0.999325692
2204.560188,0.999640226
2204.621483,0.999241548
2204.641914,0.999194849
2204.662346,0.999329057
2204.682778,0.999257414
2204.703209,0.999200823
2204.723641,0.999376073
2204.744072,0.999424216
2204.764504,0.99938315
2204.784935,0.999339789
2204.825799,0.9995372
2204.866662,0.999254851
2204.887093,0.99928078
2204.907525,0.99941854
2204.927957,0.999525943
2204.948388,0.999440423
2204.96882,0.999364802
2204.989251,0.999342472
2205.009683,0.999648505
2205.030115,0.999422994
2205.050546,0.999510408
2205.111841,0.999229391
2205.132273,0.99910171
2205.152704,0.999095728
2205.173136,0.999063015
2205.193567,0.998950031
2205.213999,0.999055117
2205.23443,0.999238469
2205.254862,1.001703101
2205.275294,0.999147619
2205.295725,0.999264818
2205.316157,0.999165747
2205.35702,0.999262634
2205.377452,0.999131682
2205.397883,0.999271798
2205.418315,0.999323236
2205.438746,0.999203337
2205.459178,0.999256863
2205.47961,0.999314036
2205.500041,0.99938658
2205.520473,0.999289433
2205.540904,0.999130935
2205.561336,0.99888056
2205.602199,0.999354269
2205.622631,0.999354403
2205.643062,0.999363779
2205.663494,0.999229599
2205.683926,0.999187752
2205.704357,0.999266576
2205.724789,0.999293433
2205.74522,0.999220283
2205.765652,0.999127775
2205.786084,0.999236833
2205.806515,0.999368561
2205.847378,0.999265341
2205.86781,0.999175354
2205.888242,0.999275642
2205.908673,0.999287896
2205.929105,0.999327758
2205.949536,0.999143567
2205.969968,0.999051948
2205.9904,0.999003418
2206.010831,0.998859287
2206.031263,0.999070033
2206.051694,0.999181298
2206.112989,0.999206466
2206.133421,0.99931726
2206.153852,0.999134445
2206.194716,0.999085215
2206.215147,0.999053366
2206.235579,0.999277786
2206.25601,0.99927362
2206.276442,0.998946994
2206.337737,0.99914157
2206.358168,0.999274304
2206.3786,0.999209495
2206.399032,0.999231618
2206.419463,0.999210971
2206.439895,0.999189157
2206.460326,0.999226757
2206.480758,0.999258342
2206.50119,0.999352875
2206.521621,0.999322875
2206.542053,0.998698547
2206.582916,0.999172447
2206.603348,0.999354046
2206.623779,0.999191181
2206.644211,0.999005105
2206.664642,0.999033322
2206.685074,0.999145275
2206.705506,0.999374727
2206.725937,0.999191245
2206.746369,0.998828119
2206.7668,0.998721343
2206.787232,0.999178284
2206.828095,0.999317029
2206.848527,0.999195748
2206.868959,0.999302783
2206.88939,0.999353301
2206.909822,0.999267626
2206.930253,0.999251305
2206.950685,0.999378654
2206.971117,0.999091293
2206.991548,0.999094107
2207.01198,0.999158193
2207.032411,0.999093298
2207.073275,0.999240475
2207.093706,0.999224856
2207.114138,0.999344933
2207.13457,0.999321918
2207.155001,0.999205773
2207.175433,0.999184899
2207.195864,0.999151472
2207.216296,0.999222303
2207.236728,0.999114491
2207.257159,0.999232494
2207.318454,0.999255577
2207.338886,0.99943405
2207.359317,0.999338053
2207.379749,0.999350757
2207.40018,0.999211855
2207.420612,0.999423964
2207.441044,0.999199441
2207.461475,0.999336279
2207.481907,0.999341743
2207.502339,0.999164422
2207.52277,0.999093545
2207.563633,0.999069643
2207.584065,0.999201653
2207.604497,0.999278765
2207.624928,0.999287403
2207.64536,0.999365647
2207.665791,0.999277818
2207.686223,0.99930226
2207.706655,0.999201348
2207.727086,0.999214822
2207.747518,0.999242294
2207.76795,0.999199442
2207.808813,0.999240321
2207.829244,0.9993706
2207.849676,0.999313085
2207.870108,0.999416136
2207.890539,0.999417551
2207.910971,0.999411639
2207.931402,0.999347143
2207.951834,0.999327495
2207.972266,0.999373156
2207.992697,0.999375184
2208.013129,0.999329554
2208.053992,0.999403727
2208.074424,0.999410413
2208.094856,0.999380291
2208.115287,0.999353547
2208.135719,0.996395203
2208.15615,0.989080473
2208.176582,0.987275721
2208.197014,0.98676243
2208.217445,0.98665662
2208.237877,0.987505801
2208.258308,0.989739417
2208.299172,0.999268479
2208.319603,0.999335826
2208.340035,0.999109587
2208.360467,0.999026561
2208.380898,0.999196866
2208.40133,0.99927826
2208.421762,0.999370538
2208.442193,0.999328804
2208.462625,0.999126687
2208.483056,0.999322245
2208.503488,0.99943479
2208.544351,0.999448973
2208.564783,0.999509277
2208.585214,0.999383297
2208.605646,0.999439055
2208.626078,0.999446903
2208.646509,0.999507494
2208.666941,0.999396634
2208.687372,0.999464897
2208.707804,0.999549731
2208.728236,0.999446812
2208.789531,0.999359709
2208.809962,0.999553161
2208.830394,0.999677818
2208.850826,0.999455472
2208.871257,0.999473475
2208.891689,0.999446094
2208.912121,0.999242363
2208.932552,0.999458837
2208.952984,0.999296104
2208.973415,0.999380902
2208.993847,0.999267936
2209.03471,0.999353254
2209.055142,0.999348815
2209.075574,0.999442969
2209.096005,0.999262453
2209.116437,0.999128796
2209.136869,0.999065448
2209.1573,0.998963806
2209.177732,0.999206544
2209.198163,0.999350161
2209.218595,0.999304347
2209.239027,0.99949532
2209.27989,0.999513102
2209.300322,0.999507466
2209.320753,0.999388123
2209.341185,0.999475211
2209.361617,0.999283031
2209.382048,0.999422618
2209.40248,0.999195
2209.422911,0.998788066
2209.443343,0.998574529
2209.463775,0.998704863
2209.52507,0.99846024
2209.545501,0.998513632
2209.565933,0.998648813
2209.586365,0.999388005
2209.606796,0.999515319
2209.627228,0.999686701
2209.647659,0.99928603
2209.668091,0.999476981
2209.688523,0.999413313
2209.708954,0.999448042
2209.729386,0.99957194
2209.770249,0.999635279
2209.790681,0.999460917
2209.811113,0.999495069
2209.831544,0.999426414
2209.851976,0.999390747
2209.872407,0.999298239
2209.892839,0.999265567
2209.913271,0.999042236
2209.933702,0.999017091
2209.954134,0.999316791
2210.015429,0.999290117
2210.035861,0.999361006
2210.056292,0.99936237
2210.076724,0.999485259
2210.097156,0.999454896
2210.117587,0.999332432
2210.138019,0.999457102
2210.158451,0.999186419
2210.178882,0.999395133
2210.199314,0.999485198
2210.219745,0.999456965
2210.260609,0.999371107
2210.28104,0.999359535
2210.301472,0.999343473
2210.321904,0.999225507
2210.362767,0.999310795
2210.383199,0.99938618
2210.40363,0.999448664
2210.424062,0.999335567
2210.444494,0.99939493
2210.464925,0.999552592
2210.505789,0.9992996
2210.546652,0.999395758
2210.567084,0.999385972
2210.587515,0.999687884
2210.607947,0.999606295
2210.628378,0.999411991
2210.64881,0.99921501
2210.669242,0.99946083
2210.689674,0.999555763
2210.710105,0.999991637
2210.750968,0.999083231
2210.7714,0.999349951
2210.791832,0.999306685
2210.812263,0.999297596
2210.832695,0.999292241
2210.853127,0.999300831
2210.873558,0.999185638
2210.89399,0.999271961
2210.914422,0.999196654
2210.934853,0.99905243
2210.955285,0.99916252
2210.996148,0.999393437
2211.01658,0.999445537
2211.037012,0.999159152
2211.057443,0.999171422
2211.077875,0.999203203
2211.098307,0.999266022
2211.118738,0.999386599
2211.159602,0.999380279
2211.241328,0.99924822
2211.26176,0.999410274
2211.282191,0.999173016
2211.302623,0.999294055
2211.323055,0.999381257
2211.343486,0.999199999
2211.363918,0.999354978
2211.38435,0.99942844
2211.404781,0.999418009
2211.425213,0.999462934
2211.445645,0.999459791
2211.486508,0.999028568
2211.50694,0.998997427
2211.527372,0.999005374
2211.547803,0.999223158
2211.568235,0.999315852
2211.588666,0.999367281
2211.609098,0.999298722
2211.62953,0.999368158
2211.649961,0.99929019
2211.670393,0.999259694
2211.690825,0.999342312
2211.731688,0.999321898
2211.75212,0.999287748
2211.772551,0.999207098
2211.792983,0.99922103
2211.813415,0.99931366
2211.833846,0.999258689
2211.854278,0.999150312
2211.87471,0.99945292
2211.895141,0.99949919
2211.915573,0.999148588
2211.936005,0.999182266
2211.976868,0.999255432
2211.9973,0.999193343
2212.017732,0.999124637
2212.038163,0.99925919
2212.099458,0.999096659
2212.140322,0.999090793
2212.160753,0.999383547
2212.181185,0.999565744
2212.201617,0.999241272
2212.222048,0.999309713
2212.24248,0.999437794
2212.262912,0.999238979
2212.283343,0.998899822
2212.303775,0.991914579
2212.324207,0.98769002
2212.344638,0.986888082
2212.36507,0.986599121
2212.385502,0.987261996
2212.405933,0.988504496
2212.426365,0.993153315
2212.467228,0.999253624
2212.48766,0.999318263
2212.508092,0.999356186
2212.528523,0.999269375
2212.548955,0.999486941
2212.569387,0.999402387
2212.589818,0.999411376
2212.630682,0.999090121
2212.651113,0.999349279
2212.671545,0.999326648
2212.712409,0.999259611
2212.73284,0.999288206
2212.753272,0.999300141
2212.773704,0.999246023
2212.794135,0.999408444
2212.814567,0.999336252
2212.834999,0.999325147
2212.85543,0.999295644
2212.875862,0.9993072
2212.896294,0.999275354
2212.916725,0.999226691
2212.957589,0.999336603
2212.97802,0.999214824
2212.998452,0.999212206
2213.018884,0.999205162
2213.039315,0.999307371
2213.059747,0.999296504
2213.080179,0.999261636
2213.100611,0.999294116
2213.121042,0.999377406
2213.141474,0.999624999
2213.202769,0.999218858
2213.223201,0.999216109
2213.243632,0.999352648
2213.264064,0.999393758
